ENTRY;GENERATION;INCHICODE;INCHIKEY;SMILES;FORMULA
137;1;ZVVKGDNUXIFSOS;ZVVKGDNUXIFSOS-UHFFFAOYSA-N;[H]C=c1c2c([nH]c1=CC)C(c1ccc3c(c1)OCO3)N(C(=O)CCl)C(C(=O)OC)C2;
138;1;HSERSVKMFQKZCH;HSERSVKMFQKZCH-UHFFFAOYSA-N;[H]C(=CC=C1COCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
139;1;GFOOUMBAOGHSLU;GFOOUMBAOGHSLU-UHFFFAOYSA-N;[H]C=C1OCOC1=CC;
140;1;UQHPRMSMVDXMMO;UQHPRMSMVDXMMO-UHFFFAOYSA-N;[H]C(=CC(=CC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl)OCO;
141;1;HXVKJWRUMBQMFL;HXVKJWRUMBQMFL-UHFFFAOYSA-N;[H]C(=CC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl)OCO;
142;1;HXVKJWRUMBQMFL;HXVKJWRUMBQMFL-UHFFFAOYSA-N;[H]OCOC=CC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
143;1;UQHPRMSMVDXMMO;UQHPRMSMVDXMMO-UHFFFAOYSA-N;[H]OCOC=CC(=CC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
144;1;AXQIHPFPYVWRDJ;AXQIHPFPYVWRDJ-UHFFFAOYSA-N;[H]C=C1OCOC1=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
145;1;KIEMHRQECAJJPI;KIEMHRQECAJJPI-UHFFFAOYSA-N;[H]C=C(C=C1COCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
146;1;NYDZJVCTECXWKL;NYDZJVCTECXWKL-UHFFFAOYSA-N;[H]c1[nH]c2c(c1C=CC)CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
147;1;VEFGJLRTLUHIMI;VEFGJLRTLUHIMI-UHFFFAOYSA-N;[H]C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
148;1;VEFGJLRTLUHIMI;VEFGJLRTLUHIMI-UHFFFAOYSA-N;[H]NC1=C(CC=CC=C)CC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
149;1;IADDGODCCPMCDR;IADDGODCCPMCDR-UHFFFAOYSA-N;[H]C=Cc1[nH]c2c(c1C)CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
150;1;QHUFSCGKFFMHMR;QHUFSCGKFFMHMR-UHFFFAOYSA-N;[H]C=Cc1c(C)[nH]c2c1CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
151;1;AGVFOFNGLUDJDG;AGVFOFNGLUDJDG-UHFFFAOYSA-N;[H]C=CC=CCNC1=CCC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
152;1;APUPBTPTVPOVBL;APUPBTPTVPOVBL-UHFFFAOYSA-N;[H]c1c(C=CC)[nH]c2c1CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
153;1;AGVFOFNGLUDJDG;AGVFOFNGLUDJDG-UHFFFAOYSA-N;[H]C1=C(NCC=CC=C)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
154;1;HCFDHDDEYJDCLO;HCFDHDDEYJDCLO-UHFFFAOYSA-N;COC(=O)C(CC(=O)c1ccccc1N)N(Cc1ccc2c(c1)OCO2)C(=O)CCl;
155;1;UCSVQWDAYGRTBF;UCSVQWDAYGRTBF-UHFFFAOYSA-N;COC(=O)CN(C(=O)CCl)C(C(=O)Nc1ccccc1)c1ccc2c(c1)OCO2;
156;1;DWCPPGTTZRYYBL;DWCPPGTTZRYYBL-UHFFFAOYSA-N;CC=CC=CNC(=O)C(c1ccc2c(c1)OCO2)N(C(=O)CCl)C(C)C(=O)OC;
157;1;DZMMFFHKSLBIOQ;DZMMFFHKSLBIOQ-UHFFFAOYSA-N;COC(=O)C(C)N(C(=O)CCl)C(C(=O)Nc1ccccc1)c1ccc2c(c1)OCO2;
158;1;IBDQXHNMDYWZFX;IBDQXHNMDYWZFX-UHFFFAOYSA-N;COC(=O)C(CC(=O)c1ccccc1N)NC(=O)CCl;
159;1;WKMOSRAIHRYBRU;WKMOSRAIHRYBRU-UHFFFAOYSA-N;COC(=O)C(CC(=O)c1ccccc1)N(Cc1ccc2c(c1)OCO2)C(=O)CCl;
160;1;WVTLLHNJNUBLKQ;WVTLLHNJNUBLKQ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=CC2=COCO2)N1C(=O)CCl;
161;1;ONFBDXNTOVRBOB;ONFBDXNTOVRBOB-UHFFFAOYSA-N;C=CC1=C(C=O)OCO1;
162;1;QNRPKSDADFPPQA;QNRPKSDADFPPQA-UHFFFAOYSA-N;CC1=C(C=O)OCO1;
163;1;AEMWJVGHOMNBOM;AEMWJVGHOMNBOM-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=CCOCO)N1C(=O)CCl;
164;1;WBIVZPKTROROQB;WBIVZPKTROROQB-UHFFFAOYSA-N;C=CC(=CC(=O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
165;1;KKVNXYHRLZFARH;KKVNXYHRLZFARH-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC(=O)OCO)N1C(=O)CCl;
166;1;BVYGEJJFCZHQNW;BVYGEJJFCZHQNW-UHFFFAOYSA-N;C=C(C=CC(=O)OC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
167;1;NTHQDXZZSRIWPA;NTHQDXZZSRIWPA-UHFFFAOYSA-N;C=C(C=CC(=O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
168;1;QTKJMNMTMPDTEH;QTKJMNMTMPDTEH-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC(=O)OCO)N1C(=O)CCl;
169;1;KNXJTPOIUHMVDO;KNXJTPOIUHMVDO-UHFFFAOYSA-N;C=CC(=CC(=O)OC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
170;1;JPZDSCBYHHQNBW;JPZDSCBYHHQNBW-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC2=C(C=O)OCO2)N1C(=O)CCl;
171;1;ZROJSZGTVAMGQX;ZROJSZGTVAMGQX-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CCOCO)N1C(=O)CCl;
172;1;BJYKHEVYIFRUCL;BJYKHEVYIFRUCL-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC2=COCO2)N1C(=O)CCl;
173;1;IMGRUZYGIRNJGT;IMGRUZYGIRNJGT-UHFFFAOYSA-N;C=CC=C1C(=O)NC2=C1CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
174;1;OOIXCAGOCKSQQF;OOIXCAGOCKSQQF-UHFFFAOYSA-N;COC(=O)C1CC(C=CC=CC=O)=CC(c2ccc3c(c2)OCO3)N1C(=O)CCl;
175;1;MLUCVPSAIODCQM;MLUCVPSAIODCQM-UHFFFAOYSA-N;CC=CC=O;
176;1;CLSNJDBRBCSXDG;CLSNJDBRBCSXDG-UHFFFAOYSA-N;COC(=O)C1CC(C=CC=CC=O)=C(N)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
177;1;ZMHIROGAHYOROU;ZMHIROGAHYOROU-UHFFFAOYSA-N;CC=C1C(=O)NC2=C1CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
178;1;SQNOPEWOYJSOES;SQNOPEWOYJSOES-UHFFFAOYSA-N;C=c1c2c([nH]c1=CC=O)C(c1ccc3c(c1)OCO3)N(C(=O)CCl)C(C(=O)OC)C2;
179;1;LWPQXYIEDWIVHY;LWPQXYIEDWIVHY-UHFFFAOYSA-N;COC(=O)C1CC2=C(NCC2=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
180;1;SHCVTTYRJJASTP;SHCVTTYRJJASTP-UHFFFAOYSA-N;C=c1[nH]c2c(c1=CC=O)CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
181;1;XWIGVJOUJWTTSQ;XWIGVJOUJWTTSQ-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=CC=O)C2)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
182;1;HRQMHEHGCCTKAT;HRQMHEHGCCTKAT-UHFFFAOYSA-N;COC(=O)C1CC=C(NC=CC=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
183;1;MFTWULYKXVYFOV;MFTWULYKXVYFOV-UHFFFAOYSA-N;CC=C1NC2=C(CC(C(=O)OC)N(C(=O)CCl)C2c2ccc3c(c2)OCO3)C1=O;
184;1;KYDQKMHVUKDORX;KYDQKMHVUKDORX-UHFFFAOYSA-N;C=CC=C1NC2=C(CC(C(=O)OC)N(C(=O)CCl)C2c2ccc3c(c2)OCO3)C1=O;
185;1;OTSFFDJESNOKSL;OTSFFDJESNOKSL-UHFFFAOYSA-N;COC(=O)C(C)N(C(=O)CCl)C(CNC=CC=CC=O)c1ccc2c(c1)OCO2;
186;1;QGINSEVPIWZSGS;QGINSEVPIWZSGS-UHFFFAOYSA-N;C=C1OCOC1=CC(=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
187;1;ZOBVJRYTTJXVBG;ZOBVJRYTTJXVBG-UHFFFAOYSA-N;O=CC=C1COCO1;
188;1;SVBSIOJUKDBYRV;SVBSIOJUKDBYRV-UHFFFAOYSA-N;C=C1OCOC1=CC=O;
189;1;SOBIOIJPDUQDRY;SOBIOIJPDUQDRY-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC=COCO)N1C(=O)CCl;
190;1;DHMBQCHKECGKQN;DHMBQCHKECGKQN-UHFFFAOYSA-N;CC=C1OCOC1=O;
191;1;JOBAOADCAOKRRF;JOBAOADCAOKRRF-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC=C2OCOC2=O)N1C(=O)CCl;
192;1;MVGGKLUTFBJHRB;MVGGKLUTFBJHRB-UHFFFAOYSA-N;CC=C(C=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
193;1;ZCEAQYUJLQDVNQ;ZCEAQYUJLQDVNQ-UHFFFAOYSA-N;COC=CC=C(C=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
194;1;NOWOPLIKSCBQGT;NOWOPLIKSCBQGT-UHFFFAOYSA-N;C=C(C=C1OCOC1=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
195;1;DKGFVVOICITQNM;DKGFVVOICITQNM-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=O)N1C(=O)CCl;
196;1;LWSQGZQGRNFXPU;LWSQGZQGRNFXPU-UHFFFAOYSA-N;COC=CC(=CC=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
197;1;HVNHTHXAHWRFPG;HVNHTHXAHWRFPG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=COCO)=CC=O)N1C(=O)CCl;
198;1;TXMSZRRTUVXURO;TXMSZRRTUVXURO-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=C2OCOC2=O)N1C(=O)CCl;
199;1;QSFMARJXNXQKCQ;QSFMARJXNXQKCQ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=C2COCO2)N1C(=O)CCl;
200;1;SFMCDYUASBCBPB;SFMCDYUASBCBPB-UHFFFAOYSA-N;C=CC=CC(=O)NC1=CCC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
201;1;BKGOYHQRRBOWOE;BKGOYHQRRBOWOE-UHFFFAOYSA-N;CC=CC(=O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
202;1;COOGHKPOEPGVPZ;COOGHKPOEPGVPZ-UHFFFAOYSA-N;C=CC=CC(=O)C1=CC(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
203;1;UCKJULPBYCXPOA;UCKJULPBYCXPOA-UHFFFAOYSA-N;C=Cc1c(C=O)[nH]c2c1CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
204;1;XSNAJXANXRKSAQ;XSNAJXANXRKSAQ-UHFFFAOYSA-N;COC(=O)C1CC(CC=CC=O)=C(N)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
205;1;XCGSVRGRIIYTJT;XCGSVRGRIIYTJT-UHFFFAOYSA-N;COC(=O)C1Cc2c(C=CC=O)c[nH]c2C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
206;1;NNJUMBQJEHPBAJ;NNJUMBQJEHPBAJ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=O)c2C)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
207;1;KCLPYPQBRJRZPA;KCLPYPQBRJRZPA-UHFFFAOYSA-N;COC(=O)C1Cc2cc(C=CC=O)[nH]c2C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
208;1;CMRACZWEQSLIFG;CMRACZWEQSLIFG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C)c2C=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
209;1;DUXYJTVFILFEHU;DUXYJTVFILFEHU-UHFFFAOYSA-N;C=Cc1[nH]c2c(c1C=O)CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
210;1;ATXAJPLMMGJJTH;ATXAJPLMMGJJTH-UHFFFAOYSA-N;COC(=O)C1CC=C(NCC=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
211;1;PRWOXZHRHODDDR;PRWOXZHRHODDDR-UHFFFAOYSA-N;C=CC=CC(=O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
212;1;ZJOAUQXTPJTKTK;ZJOAUQXTPJTKTK-UHFFFAOYSA-N;CC=CC(=O)NC1=CCC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
213;1;VMKROPRZAPXMPB;VMKROPRZAPXMPB-UHFFFAOYSA-N;C=CC=CC(=O)NCC(c1ccc2c(c1)OCO2)N(C(=O)CCl)C(C)C(=O)OC;
214;1;WFSTVIGRWKSEPS;WFSTVIGRWKSEPS-UHFFFAOYSA-N;C=CC=CCNC(=O)C(c1ccc2c(c1)OCO2)N(C(=O)CCl)C(C)C(=O)OC;
215;1;MJXXFNRYSXEKQA;MJXXFNRYSXEKQA-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;
216;1;MMICGEVEZRDABH;MMICGEVEZRDABH-UHFFFAOYSA-N;COC(=O)C1CC(=O)c2ccccc2NC(=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
217;1;UVOXLRUVGSEGTL;UVOXLRUVGSEGTL-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=CC2=C(C=O)OCO2)N1C(=O)CCl;
218;1;INOZHZWDYXIGCC;INOZHZWDYXIGCC-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC(=O)OCOC(=O)C=C2)N1C(=O)CCl;
219;1;FVDJMWDTYQPXPU;FVDJMWDTYQPXPU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC2=C(C=O)OCO2)N1C(=O)CCl;
220;1;GQQGNDYALFNZBL;GQQGNDYALFNZBL-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=O)C2=CC=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
221;1;AZPHHQQNGNPMTB;AZPHHQQNGNPMTB-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(=CC=O)c2=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
222;1;XKZFHNANYLCAHD;XKZFHNANYLCAHD-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=CC=CC=O)C2=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
223;1;PCGMREYULMHSLQ;PCGMREYULMHSLQ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=C2OCOC2=CC=O)N1C(=O)CCl;
224;1;VKJXTLYIHTXRLU;VKJXTLYIHTXRLU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC=C2OCOC2=O)N1C(=O)CCl;
225;1;VVNAFQGXVUKNGE;VVNAFQGXVUKNGE-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=C2OCOC2=O)=CC=O)N1C(=O)CCl;
226;1;TWIYRCFNEALIIQ;TWIYRCFNEALIIQ-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=O)C=CC=CC2=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
227;1;KMDBTXMJGKIXRU;KMDBTXMJGKIXRU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=O)c2C=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
228;1;GFXJZTQLKCDQOS;GFXJZTQLKCDQOS-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=CC=O)c2C=O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
229;1;NPPROSZPFOZGEG;NPPROSZPFOZGEG-UHFFFAOYSA-N;Cc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
230;1;LEYBGKPXYOVLSP;LEYBGKPXYOVLSP-UHFFFAOYSA-N;COC(=O)C(=O)Cc1c[nH]c2ccccc12;
231;1;KTHBFOURLSPBGE;KTHBFOURLSPBGE-UHFFFAOYSA-N;[H]OC(=O)C([H])(OC)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;
232;1;BCUAUSNHNNBTFT;BCUAUSNHNNBTFT-UHFFFAOYSA-N;[H]OC(=O)C([H])(CCl)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
233;1;KWWKPWGUYGMFJN;KWWKPWGUYGMFJN-UHFFFAOYSA-N;[H]OC1C2=C(C=CC1(O[H])C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CCl)OCO2;
234;1;ZYAGGPZKGQFLCK;ZYAGGPZKGQFLCK-UHFFFAOYSA-N;[H]OC12C=CC(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CCl)=CC1(O[H])OCO2;
235;1;JVVUORYHHCKUGE;JVVUORYHHCKUGE-UHFFFAOYSA-N;[H]OC1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CCl)=CC2=C(OCO2)C1O[H];
236;1;IJWSMOBYUMCJJT;IJWSMOBYUMCJJT-UHFFFAOYSA-N;[H]OC1C=CC=C2C3=C(NC21O[H])C(c1ccc2c(c1)OCO2)N(C(=O)CCl)C(C(=O)OC)C3;
237;1;SMQAYJIARBQAML;SMQAYJIARBQAML-UHFFFAOYSA-N;[H]OC1C=c2[nH]c3c(c2=CC1O[H])CC(C(=O)OC)N(C(=O)CCl)C3c1ccc2c(c1)OCO2;
238;1;WPACZXLHDKGLBF;WPACZXLHDKGLBF-UHFFFAOYSA-N;[H]OC1C=CC=C2NC3=C(CC(C(=O)OC)N(C(=O)CCl)C3c3ccc4c(c3)OCO4)C21O[H];
239;1;YMZDRBJXAKXZFB;YMZDRBJXAKXZFB-UHFFFAOYSA-N;[H]OC1C=C2OCOC2=CC1(O[H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
240;1;CZOOYKQMVGBAPH;CZOOYKQMVGBAPH-UHFFFAOYSA-N;[H]OC1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CCl)=CC=C2OCOC21O[H];
241;1;SGFPIBADYHBJEK;SGFPIBADYHBJEK-UHFFFAOYSA-N;[H]OC1C=C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CCl)C=C2OCOC21O[H];
242;1;SAJNOFRFTAYNNL;SAJNOFRFTAYNNL-UHFFFAOYSA-N;[H]OC12C=CC=CC1(O[H])C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
243;1;SFPWXQZQCVFRTI;SFPWXQZQCVFRTI-UHFFFAOYSA-N;[H]OC1C=Cc2c([nH]c3c2CC(C(=O)OC)N(C(=O)CCl)C3c2ccc3c(c2)OCO3)C1O[H];
244;1;WSXHCRATFMTMSQ;WSXHCRATFMTMSQ-UHFFFAOYSA-N;[H]OC1C=Cc2[nH]c3c(c2C1O[H])CC(C(=O)OC)N(C(=O)CCl)C3c1ccc2c(c1)OCO2;
245;1;RGWVVUVKTFWLPX;RGWVVUVKTFWLPX-UHFFFAOYSA-N;[H]OCC(O[H])(C(=O)OC)N(C(=O)CCl)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
246;1;QDBSQQGYJFNVBG;QDBSQQGYJFNVBG-UHFFFAOYSA-N;[H]c1c(C(NC(=O)CCl)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
247;1;QXHAZTPZEOYVAX;QXHAZTPZEOYVAX-UHFFFAOYSA-N;[H]OC1=C(c2ccccc2)CC(C(=O)OC)N(C(=O)CCl)C1(O[H])c1ccc2c(c1)OCO2;
248;1;FTRLXKGKYUZILQ;FTRLXKGKYUZILQ-UHFFFAOYSA-N;[H]Nc1ccccc1CCC(NC(=O)CCl)C(=O)OC;
249;1;AAGKWFOHABNLCB;AAGKWFOHABNLCB-UHFFFAOYSA-N;[H]OC(=CC1=C(C)OCO1)C1(O[H])c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
250;1;RKNJUCIWLBSDLM;RKNJUCIWLBSDLM-UHFFFAOYSA-N;[H]Oc1cc2c(cc1O[H])OCO2;
251;1;YOAHJCKKRYQEMM;YOAHJCKKRYQEMM-UHFFFAOYSA-N;[H]Oc1c(OC)ccc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CCl)c1O[H];
252;1;UUCUBSWLRPWSDB;UUCUBSWLRPWSDB-UHFFFAOYSA-N;[H]OCOCC=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
253;1;DYTMZECEYPYNCC;DYTMZECEYPYNCC-UHFFFAOYSA-N;[H]Oc1cc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CCl)cc(OC)c1O[H];
254;1;FYAGSIQWZKHMJE;FYAGSIQWZKHMJE-UHFFFAOYSA-N;[H]OCOCC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
255;1;QSRXTQHQLNIDJI;QSRXTQHQLNIDJI-UHFFFAOYSA-N;[H]Oc1ccc2c(c1O[H])OCO2;
256;1;ILTXQHIMJRPKDZ;ILTXQHIMJRPKDZ-UHFFFAOYSA-N;[H]OC(=CC=C1COCO1)C1(O[H])c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CCl;
257;1;GEINDWBLTAXHPX;GEINDWBLTAXHPX-UHFFFAOYSA-N;[H]Oc1cccc(C2=CC(c3ccc4c(c3)OCO4)N(C(=O)CCl)C(C(=O)OC)C2)c1O[H];
258;1;FSLGMYAAANOGQW;FSLGMYAAANOGQW-UHFFFAOYSA-N;[H]NC1=C(CC=CC)CC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
259;1;AAGNRVLRQJZQQO;AAGNRVLRQJZQQO-UHFFFAOYSA-N;[H]Oc1cccc(NCC(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C)C(=O)OC)c1O[H];
260;1;JLHYWJIQKDNMJD;JLHYWJIQKDNMJD-UHFFFAOYSA-N;[H]C1=C(NCC=CC)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
261;1;IQPLEWRCYRBDLY;IQPLEWRCYRBDLY-UHFFFAOYSA-N;[H]C1=C(NC=C)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
262;1;SRCWQOAQVKGCLN;SRCWQOAQVKGCLN-UHFFFAOYSA-N;[H]Oc1cc([H])c(NCC(c2ccc3c(c2)OCO3)N(CC(=O)OC)C(=O)CCl)cc1O[H];
263;1;JCCULOUGVNUFNN;JCCULOUGVNUFNN-UHFFFAOYSA-N;[H]C(=C)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
264;1;XUBTXSWJCWXQSW;XUBTXSWJCWXQSW-UHFFFAOYSA-N;[H]OC(C)=C(C=C([H])NCC(c1ccc2c(c1)OCO2)N(C(=O)CCl)C(C)C(=O)OC)O[H];
265;1;JCCULOUGVNUFNN;JCCULOUGVNUFNN-UHFFFAOYSA-N;[H]NC1=C(C=C)CC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
266;1;IBKOLNGDKRSYPN;IBKOLNGDKRSYPN-UHFFFAOYSA-N;[H]Oc1cc([H])c(CCC(C(=O)OC)N(Cc2ccc3c(c2)OCO3)C(=O)CCl)cc1O[H];
267;1;CKFGINPQOCXMAZ;CKFGINPQOCXMAZ-UHFFFAOYSA-N;[H]OCO;
268;1;WXKGDYJTFXNYRJ;WXKGDYJTFXNYRJ-UHFFFAOYSA-N;[H]Oc1c(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CCl)cc([H])c(O)c1O[H];
269;1;TXBJKWNTNMEFIH;TXBJKWNTNMEFIH-UHFFFAOYSA-N;[H]NC1=CCC(C(=O)OC)N(C(=O)CCl)C1c1ccc2c(c1)OCO2;
270;1;HZGCJMVWRVSSQS;HZGCJMVWRVSSQS-UHFFFAOYSA-N;[H]Oc1ccc([H])c(CCC(C(=O)OC)N(Cc2ccc3c(c2)OCO3)C(=O)CCl)c1O[H];
271;1;YUGXZJPSIBEIFL;YUGXZJPSIBEIFL-UHFFFAOYSA-N;[H]c1c[nH]c2c1CC(C(=O)OC)N(C(=O)CCl)C2c1ccc2c(c1)OCO2;
272;1;UROJFGRGPYBHBU;UROJFGRGPYBHBU-UHFFFAOYSA-N;[H]C=CC(O[H])=C(CNCC(c1ccc2c(c1)OCO2)N(C(=O)CCl)C(C)C(=O)OC)O[H];
273;1;TXBJKWNTNMEFIH;TXBJKWNTNMEFIH-UHFFFAOYSA-N;[H]C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CCl)C(C(=O)OC)C1;
274;1;JPEXEMCNCLBDCT;JPEXEMCNCLBDCT-UHFFFAOYSA-N;[H]Oc1ccc([H])c(NCC(c2ccc3c(c2)OCO3)N(CC(=O)OC)C(=O)CCl)c1O[H];
